"","wt_lowlight_dawn_0.5h","wt_lowlight_dawn_2h","wt_lowlight_dawn_4h","wt_lowlight_dawn_6h","wt_lowlight_dawn_8h","wt_lowlight_dawn_9h","wt_lowlight_dawn_10h","wt_lowlight_dawn_12h","wt_clearday_dawn_2h","wt_clearday_dawn_4h","wt_clearday_dawn_6h","wt_clearday_dawn_8h","wt_clearday_dawn_9h","wt_clearday_dawn_10h","wt_clearday_dawn_12h","wt_highlight_pulse_8h","wt_highlight_pulse_8.25h","wt_highlight_pulse_8.5h","wt_highlight_pulse_9h","wt_highlight_pulse_9.25h","wt_highlight_pulse_9.5h","wt_highlight_pulse_10h","wt_shade_pulse_8h","wt_shade_pulse_8.25h","wt_shade_pulse_8.5h","wt_shade_pulse_9h","wt_shade_pulse_9.25h","wt_shade_pulse_9.5h","wt_shade_pulse_10h"
"SYNPCC7942_RS11200",1.27776881342073,0.610418960010207,0.288848099353739,-0.0157651775275116,0.185464960697146,0.625419235869122,0.837684345582656,0.684308931186359,1.65184567617717,1.09215465303055,1.27647145976409,0.447989044068136,0.338985221994225,0.455810374208316,0.047494100464821,0.455036222120512,1.19572085832056,2.24498575579972,1.94567584546868,0.912722515078102,0.119597616626456,0.412725618692587,0.891596669921285,-0.237527750749493,-0.801097709933205,-0.537654703009217,-0.349696340616514,0.280121493222065,0.519503893105143
"SYNPCC7942_RS11205",1.43902520386732,0.682334886615543,0.255214641476907,-0.0272292847571749,0.0215325863831986,0.391981464333744,0.653045387286521,0.74892769112885,1.65160867435777,1.17339155452782,1.3661907683491,0.697668906835415,0.358762400897717,0.246387165526342,-0.304485516046736,0.111452275988094,1.07300547665047,2.37975563275235,2.09090200512262,1.06591751128603,0.25319394352031,0.445735614509526,1.11113708956717,-0.239855674771414,-0.79735184896628,-0.8415362948911,-0.425583228550535,0.350347135340764,0.523271017470224
"SYNPCC7942_RS11210",1.3322452057093,0.66886092919112,0.000614871593850863,-0.166311451096198,-0.044583428429096,0.298479080177787,0.584973133071595,0.656142755862606,1.69227557971562,1.33703936932673,1.52069099959943,0.509837005259041,0.332768717880313,0.277675297830048,-0.694670344250852,0.0292289747222798,1.18266625174113,2.29713119794389,1.99418356370215,0.77856930544181,-0.0778772648847406,0.21232509622071,0.983860782564021,-0.788400588837039,-1.17344720965189,-0.987307006959756,-0.48025796257697,0.0300660779571921,0.418575710088959
"SYNPCC7942_RS11215",0.973791750573316,0.58132319085544,-0.193439657449037,-0.235324518970835,-0.108011012465214,0.309644471190967,0.491277851494513,0.481668022492285,1.54591565300201,1.12600136728633,1.300124789701,0.106288775977192,0.0170067337122688,0.130347812085202,-0.513425935277603,0.102468686562317,1.06603466972817,2.07507031012757,1.69413679961704,0.676639105752478,-0.230743846123461,0.0324324252634141,0.74670646782244,-0.698002738460729,-1.0134178401074,-0.854777524005855,-0.629860099608567,0.0788492670909869,0.34373879195897
"SYNPCC7942_RS11220",0.938219642026588,0.349160855758876,-0.367372295974497,-0.467028000709959,-0.284239228224077,0.124193355605796,0.336065667474405,0.423109680315159,1.42559152748231,0.847483989491773,0.786662357126356,0.0112599661838353,-0.146488983954324,-0.0463593158758044,-1.00428740924129,-0.0817094540578258,0.949905841006522,1.7584186193938,1.50731648030842,0.408836237526682,-0.552218558405693,-0.303179180595612,0.182603947523803,-0.78720072862545,-1.50260357923943,-1.26132916529743,-0.860749791366321,-0.139511487038006,0.0979714552914619
"SYNPCC7942_RS11225",0.841333863651872,0.383913432647726,-0.500874920527712,-0.608253186501673,-0.361631376593114,-0.00690873790117907,0.208028386632094,0.174237728553755,1.36533500164324,0.89904657109905,0.877831810422662,0.0143458557381092,-0.351933213398742,-0.235286316351896,-1.11236835194988,-0.224040427486027,0.967784367283127,1.76516169376559,1.43149113391421,0.30182547357273,-0.71404985583496,-0.505300813014968,0.300918215832484,-1.01141004732848,-1.43710455433705,-1.24619417191515,-1.01960749240941,-0.171712684192738,0.0413741870141354
"SYNPCC7942_RS11230",0.756648001866542,0.316625504618879,-0.612312375248552,-0.80067002062,-0.548385979197592,-0.217986032296057,0.0678175434764668,0.0442603043350923,1.35020567989974,0.72040140035903,0.541928278434847,-0.110650787279296,-0.47592887425673,-0.237127370720083,-1.31275072369189,-0.353607228141335,0.912792357467255,1.66188977360172,1.3661062100762,0.147010640857366,-0.785563420842512,-0.649385602882702,0.0794536232741378,-1.16484302076213,-1.71712067813716,-1.52336917101,-1.26149447251181,-0.458510574649986,-0.0872659508622768
"SYNPCC7942_RS11235",0.806698845902112,0.458215525953602,-0.345126196074293,-0.531865557477416,-0.239711856547727,0.0918657441623362,0.277952627469604,0.219147924033313,1.39656544163388,0.807660024801995,0.620728904903256,-0.0761224186468878,-0.274500691323201,-0.245166409292718,-0.952165988982493,-0.218782897033684,1.09937648641232,1.72729556125797,1.4927991651138,0.259876002876846,-0.630015461121446,-0.339159710763918,0.180202779914192,-0.914382061550077,-1.37499390807264,-1.10245795501438,-0.983500167031342,-0.161445744799769,0.105150125220684
"SYNPCC7942_RS13815",0.633213046503189,0.441605805798113,-0.402629378494076,-0.608529116010566,-0.335011232186256,-0.127802865771405,0.253720708807533,0.0952238652265606,1.18686173056291,0.477829219387877,0.203167415137303,-0.34327205084243,-0.451780714757064,-0.414340517541782,-0.769965842592276,-0.0696848932402881,0.793881366617526,1.43515746750353,1.16414025519359,0.01381641628224,-0.475475624757571,-0.547359079416662,-0.14795852076903,-0.691743814211585,-1.17354407507806,-1.1429801940264,-1.0291681601686,-0.455588836911789,-0.0351035820833621
"SYNPCC7942_RS11240",1.31937289997619,0.788554958292787,-0.426828531425423,-0.545269373428634,-0.366728887656027,0.0741640228035811,0.415301024679687,0.476107372334736,1.71247418559924,1.10790423203961,0.753515354996188,-0.082295103014291,-0.318430034702703,-0.104049513171192,-0.823517389323683,0.0830084374636301,0.417394515537862,2.18839342049307,1.61172971026238,0.697232482144476,-0.7298951601167,-0.415328821618976,0.226359210358766,-0.0120263340654065,-1.40579125797593,-1.16503206414177,-1.13181011896618,-0.723566027548778,0.18745506312733
"SYNPCC7942_RS11245",1.3627291723558,0.756078947372244,-0.337512497690913,-0.427610147057115,-0.342438106874788,0.156546833397265,0.338597248059163,0.293437708585063,1.69522135475282,0.968289719949156,0.750679990113288,-0.0172926536882592,-0.371721551401394,-0.276894661113179,-0.948994819275164,-0.0793326744633581,0.583514971883577,2.32843047136762,1.63215989926337,0.633957971509449,-0.567858456229348,-0.291363053962122,0.246230412116795,-0.0131000358123353,-1.17938061089869,-1.13623833514044,-1.15008520475073,-0.757211178387928,0.0932063067355685
"SYNPCC7942_RS11250",1.55538922750371,0.955457984553772,-0.29650756041845,-0.399088955049757,-0.065048880120184,0.267671753981951,0.619078400690177,0.495767321871195,1.98932877793092,1.2807614928811,1.20091914510469,0.264005886961461,-0.299665879170522,-0.0142514067947874,-0.695087841446658,0.18889955862655,0.752952995275362,2.39221254224559,1.73751729762759,0.824899299403744,-0.669949380021137,-0.0405201570662174,0.586628991132458,0.180267987209893,-1.50440447868001,-1.32825074831941,-1.26884874296395,-0.953182483156323,0.431670579800589
"SYNPCC7942_RS11255",1.50468637512871,0.878169431015558,-0.417752019613033,-0.472104512374659,-0.330303317910998,0.236784603758772,0.512974980007924,0.491822561928166,2.03255302848872,1.33111685298932,1.20323267459229,0.153786586852833,-0.284183377222797,-0.14415319256267,-0.874880215235249,0.0177406293458911,0.822130775196263,2.41294878846803,1.7688204687706,0.695223172132581,-0.801417989133528,-0.127888592141322,0.549613113336822,-0.117450253973465,-2.15839302796188,-1.55683413421698,-1.40074094436388,-0.930222286131048,0.274752903233502
"SYNPCC7942_RS11260",1.42168650783327,0.900416425158379,-0.608066734088969,-0.687381845503409,-0.406372312928885,0.184647491522282,0.600278254537583,0.332973751401112,2.011120142598,1.3144258762925,0.910172363799892,-0.0249386545975072,-0.565009692875073,-0.162994551838986,-0.944632956493974,-0.0606639624679068,0.899501425916229,2.40803020933005,1.64957478802727,0.435872835697004,-0.860552754672344,-0.0979076504371485,0.419003836431965,-0.452935593593887,-2.7441465074089,-1.83099045584283,-1.80887718869352,-1.24758926046579,0.189191283880454
"SYNPCC7942_RS11265",1.46157394990222,0.939206629466468,-0.439444957026683,-0.672095134414093,-0.403733756097993,0.255571681999094,0.497262866201685,0.449134879592723,2.04491223719966,1.31173340276002,1.06254241606763,0.167567200597343,-0.347152642373904,-0.146483213208466,-0.984581779674876,-0.0952994808127846,1.0962075839637,2.4412559432894,1.76723884098928,0.320419912364907,-1.01238650882784,-0.157373094655043,0.320713160779069,-0.68647021097458,-2.5739523010729,-1.69460676982331,-1.71843492525284,-0.944829482697938,0.237600063008863
"SYNPCC7942_RS11270",1.32589975928456,0.79268594867943,-0.635200402360703,-0.832980738171491,-0.610535418190257,-0.00999427403881444,0.412202114214439,0.358242678247192,1.99264022057192,1.18068807433174,0.867765546148178,-0.0836008773397571,-0.603080341262555,-0.359330220601623,-1.1872115030501,-0.274753822766325,1.13760135056769,2.2225523589942,1.63561822708919,0.203154951982928,-0.891163761747041,-0.169437788954588,0.305195427853458,-1.08228420321584,-2.73885641810241,-1.78935768884591,-1.99101978923655,-1.0954557016343,0.167745729835375
"SYNPCC7942_RS11275",1.36912296962774,0.850565408767291,-0.485700867890252,-0.679245145134919,-0.436670567722253,0.189298925777079,0.467105149186425,0.418396281172801,2.06095454492655,1.1626083616287,1.09781822609101,0.02187573250792,-0.500431566092272,-0.220602362015662,-1.03260239624139,-0.0792298974960393,1.29403080506773,2.22695798497692,1.66602658774422,0.0673371775471074,-0.870252376567095,-0.114268151723053,0.278525654032027,-0.929551046139706,-2.79763307198672,-1.82946571550794,-1.85437412783226,-1.02925738356175,0.225141439523668
"SYNPCC7942_RS11280",1.30363743672981,0.843043664247691,-0.641137438474417,-0.853610282654244,-0.480188392840162,0.0383700206218185,0.35615337965393,0.347213801803647,1.80755484882221,1.11711485425442,1.00796023280839,-0.120221463872076,-0.570752388026,-0.308154982986047,-1.26969255682866,-0.120113237946519,1.12770493972525,1.97659852436976,1.41680908296441,-0.00206076958278459,-1.12245367146577,-0.255912774827398,0.22751900463915,-1.09569025476328,-2.93954167705137,-1.7971220494022,-1.91168791094747,-1.00865307585319,0.0618620095733268
"SYNPCC7942_RS11285",1.47842226399057,0.892861709065432,-0.487288744146997,-0.615955592219863,-0.329702026926077,0.229825463127226,0.461714020026382,0.552005532314326,1.91432022593146,1.24341648941672,1.07947185173977,-0.120733689557371,-0.361205686011359,-0.250626311700749,-1.1664373814873,-0.0791061460295999,1.34314919395694,2.13786005928098,1.5833618878598,0.0593446974472831,-1.24524443799162,-0.191973648451992,0.32059924838142,-1.24408666738795,-3.11286100266388,-1.83502513966765,-1.60336886975889,-0.782928325156983,0.109242245650946
"SYNPCC7942_RS11290",1.34888192799041,0.743010970579612,-0.529282296406822,-0.684122673435771,-0.525425846230146,0.127286008528966,0.427711952484277,0.391707862921054,1.85079186668587,1.04177534852881,0.907850676483095,0.0198066031285182,-0.498281514659371,-0.39940092692895,-1.10715770146971,-0.123105242372753,1.31863258545942,1.97979383270767,1.46426305959807,-0.0918640549346141,-1.06060921234454,-0.283289704515426,0.269871694724178,-1.46435961590503,-2.91148475048953,-1.87737846182566,-1.76255624300771,-1.08048274400332,0.0345122076877898
"SYNPCC7942_RS11295",1.36656692251516,0.796468774018367,-0.558558887213884,-1.04971968893145,-0.556911215436128,0.0890307251298715,0.257117816381731,0.332478208031416,1.74266524667152,0.978951010686226,1.10252854903724,-0.360134500317644,-0.493562185571048,-0.215681857319645,-1.13957062503854,-0.0939620314794877,1.4454008001187,1.81725152735574,1.41269407834128,-0.368710729326605,-0.8653748607072,-0.236171117393333,0.162532587836105,-1.7227875977569,-3.46916405582019,-2.2990904040989,-1.98127569517516,-0.91288449834807,0.0196326330008108
"SYNPCC7942_RS11300",1.40879894327062,0.883434252576678,-0.469537928896804,-0.664458025893384,-0.303517306375734,0.218992262674843,0.473745842617451,0.469270852055765,1.93546505120189,1.30136551204482,1.30638778849656,0.023993649901881,-0.307220134997692,-0.252121705929684,-1.61503531675314,-0.134240292585914,1.55319227783278,2.11723682819799,1.62016882261631,0.143360589508838,-0.798180796463337,-0.114801949615831,0.396279321149548,-1.63442522244373,-3.47650413693706,-1.7852988738272,-1.79404185053451,-0.844429102207925,0.146067927895822
"SYNPCC7942_RS11305",1.26462423805633,0.892846568391804,-0.623755395699416,-0.799831790733075,-0.485238437795055,0.221032002539405,0.493208937026868,0.50534007697769,1.91871500086017,1.16807476751622,1.06282022506103,0.0276994717171724,-0.488590662158915,-0.283349820611995,-1.28098908770883,-0.164525940830919,1.6225286007989,1.951587155283,1.56181266558723,-0.133384718886959,-0.899794629796654,-0.1506450803304,0.377693286472701,-1.67563536847413,-3.31423427146016,-1.87203976305899,-1.6981128488884,-0.591458042037273,0.13911079590205
"SYNPCC7942_RS11310",1.25083792628649,0.858572468275276,-0.618744132608953,-0.836281356709096,-0.489693709699847,0.103455219688078,0.28291700816379,0.303990738469605,1.81434369611496,1.06844089252624,0.946270893088571,-0.431223491445744,-0.666580232701408,-0.426181546958044,-1.68648702740685,-0.29439631540222,1.54281591124247,1.73795379671685,1.34141975767268,-0.329449461204793,-1.18280309729124,-0.307568128661605,0.0873036915081845,-1.98923824167095,-3.62997119923002,-1.93861588493015,-1.96718895720032,-0.575549132585491,-0.046293230543026
"SYNPCC7942_RS11315",1.12119469245257,0.86510993468318,-0.508427570622629,-0.694597365555908,-0.318374850941828,0.139611186840585,0.498603092596051,0.29477745022078,1.94847936557872,1.0857802403256,0.969310189456414,-0.12642197819324,-0.514533431050431,-0.143898626159112,-1.69646957755997,-0.0579802429084519,1.83241093428273,1.85465109845875,1.54449265597235,-0.418408757852075,-0.986959054565794,0.0835872324157958,0.260297061049106,-2.20005794232498,-3.51885085119055,-1.94082706127026,-1.81516542081924,-0.193767044108233,0.0475933565474312
"SYNPCC7942_RS11320",1.35347836663531,0.871728225709749,-0.426728132481313,-0.646835147485575,-0.267333269530072,0.243345447764565,0.374046735968066,0.401294215955783,1.91701825021325,1.2330111954089,1.03066691731869,-0.159257280167116,-0.470940425095589,-0.303165748999235,-1.65011824640358,-0.119721896225417,1.83729779881436,1.91753036451345,1.60725728591433,-0.149381948145045,-0.709485409889585,0.0469132449224517,0.345295666747499,-2.06491006747812,-2.96074621498459,-1.76971687316503,-1.68788076909932,-0.251352692632573,0.0836214577202208
"SYNPCC7942_RS11325",1.53128602954012,1.13000499454689,-0.144550343935316,-0.372177711682567,-0.187340663837201,0.47382798220646,0.780967862119499,0.591497727335129,2.32278327080325,1.43181745790093,1.40807802203347,0.297122376269116,-0.177785019114315,-0.0805319975002132,-1.60831956474186,-0.0909861202023956,2.08237834103853,2.1370784471494,1.85960776230081,0.144947839672295,-0.0427347744523114,0.278766814879568,0.6918169673385,-1.95769293549348,-2.63706204923513,-1.72312678242356,-1.59898278778416,0.101926842200194,0.592998174912469
"SYNPCC7942_RS11330",1.31363851046231,0.886208007115543,-0.470034366365612,-0.654474439852062,-0.387852296201218,0.216918914494217,0.311712679892471,0.439878279205143,2.0653059676077,1.28318973735172,1.30114196543767,0.0769846221047656,-0.329469420864658,-0.276436421654633,-1.97159440469912,-0.144955290210339,1.89902269708527,1.8551104523118,1.71124944126683,-0.0783212526064437,-0.367529849719654,0.0957906651439934,0.537761793628595,-2.18997157486147,-2.97939234989584,-2.04844347943359,-1.67309836034201,0.0349442651022085,0.28708648827888
"SYNPCC7942_RS11335",1.13425919336515,0.867393069524463,-0.519224197817918,-0.711818480740894,-0.412808484598616,0.23761669259067,0.409078481322811,0.308779260939278,2.02566787791219,1.21785709509543,0.917603602598437,0.0302680067622885,-0.398606137091706,-0.384830084435874,-1.75740784056792,-0.137561783501192,2.12570432508837,1.85090297201339,1.70089667461133,-0.23843257699844,-0.453235560769233,0.073939125559464,0.193260712758488,-2.59603438260026,-3.17157647920267,-2.2055529646056,-1.76041309751245,-0.00715029611375554,0.200803727971817
"SYNPCC7942_RS11345",0.182890432125097,0.55896483398693,0.437333167293743,0.216253526817391,0.217522447207856,0.304247720374461,0.0812648825430238,0.109092850142479,0.598166002553405,0.466167028845455,0.677753025109532,0.874393056839928,0.484578895706537,0.237282747475206,-0.173219945597275,0.0125135624618467,0.299071383561086,0.484359552778113,0.404072809685079,0.296713822020295,-0.130191002043122,0.0728365941368105,0.724334772255214,0.499660898797106,0.0947444686385666,-0.364688150695329,0.226495125167089,0.196614670366608,0.391881938316125
"SYNPCC7942_RS11350",0.0905568465792388,0.323758116380904,-0.161582437483897,-0.146911847811977,-0.319165351960747,-0.190353340670733,-0.0477325284148718,-0.000250861466585849,0.257567922135098,0.408441056905297,0.594899343633269,0.289910201303575,0.327190090011413,-0.250582863969374,-1.48949438515654,-0.0510844524682398,0.291606813644598,0.313314625641493,0.416537294827808,-0.0180436653691826,-0.210102676010674,-0.135614403575496,0.486472828736923,-0.0065767233980628,-0.284035863733908,-0.448128953771135,-0.0815176529491197,-0.0583650070160485,0.0881077413576974
"SYNPCC7942_RS11355",0.124618524712577,-0.131744426961368,-0.382987043367073,-0.507607784655156,-0.296650238933454,-0.230468181193587,0.0134403256348007,0.0140695250571757,-0.471131332086761,-0.587779584659541,-0.142141342683674,-0.585821196566437,-0.387817711326432,-0.616197658634594,0.16785860076837,-0.166887056173377,-0.232112420409274,-0.325323098048503,-0.38399764944896,-0.586845376798599,-0.340223744929431,-0.197020862543524,-0.383801567274316,-0.484603829381821,-0.841165863185928,-0.177672917709902,0.141595501859797,-0.35241255216491,-0.420671249133931
"SYNPCC7942_RS11360",0.213109265095881,0.877049457683227,0.0903999087874478,0.786334045000589,1.18959143035411,0.669938702629634,1.93986541072774,1.37020022850176,0.0788400949533114,-0.708952986885759,-0.135093167180912,1.03560239461452,1.06102919562999,0.91095926435136,1.53549433149078,1.39281501471434,0.48241659656459,0.751091226578622,0.250557944842916,1.40511534184058,0.799010962347768,1.41362207798776,0.515050538546104,1.57738732611792,0.993126694517958,1.6288929718089,1.4888795055713,0.554693752387856,1.460328821209
"SYNPCC7942_RS11365",-0.682988528027963,-0.757050669160458,-0.544699521214008,-0.19936467979104,0.868995585911993,1.14947243525216,1.2160016861311,0.93645334563224,-0.785465430794964,-1.02553400234477,-0.334769577663086,0.300119522177859,0.952299155392427,0.882356307554472,2.16011992417375,0.915592359219829,0.778419837049509,-0.0349552878547069,0.160321840045714,0.832649875116419,1.67447099533714,1.1025667354302,-0.0152987028658282,1.06151540327648,0.814955998273561,1.63578582700129,1.07164637473889,0.824792354110002,0.950415086924151
"SYNPCC7942_RS11370",-0.427303214915111,-0.490710485334012,0.0738594010592383,-0.400072588575511,-0.570738578209235,-0.701663239330935,-0.835568799053792,-0.857938076665727,-0.213334546755527,-0.213854056656229,-0.460121258410156,0.206197429561897,-0.207598236536781,-0.525608344063092,-1.40560286756954,-0.512813826000267,-0.483737129487345,-0.320397727341917,0.0589365046817514,-0.365659413221214,-0.688342901498434,-0.726318681785591,-0.0360694760964065,-0.463360339486212,-0.261337649804677,-0.796036736436669,-0.217416149796368,-0.652981583090915,-0.667038591129793
"SYNPCC7942_RS11375",-0.4064718073031,-0.492620149726172,-0.633270340930142,-0.484434009752494,-0.718188423528707,-1.0880355739801,-1.12560098635334,-1.03114820057439,-0.397091186441358,-0.537218253656875,-0.556518541371353,-0.393781554114943,-0.900638042625124,-0.905224057891092,-1.11826893255862,-0.616106611685203,-0.750747273579605,-0.99401679039643,-0.898117428859938,-0.922321631308612,-1.14550713371187,-1.13336839887725,-0.548010960438764,-0.481250304027108,-0.371756853599108,-0.551492394196147,-0.648287155765902,-0.651036688125199,-1.03234897428168
"SYNPCC7942_RS13820",-0.115475912682411,-0.658655362461203,-0.527557329540833,-0.210253926172442,-0.245724004317168,-0.489176085109502,-0.330378862142542,-0.409971768894076,-0.637829651320787,-0.304422408945032,-0.67660185639654,-0.0396771791906288,-0.442029054052982,-0.365971244765609,-0.0336308426100972,-0.412799155000348,-0.087252332137644,0.159989036275587,-0.497524743674644,0.0146753662314914,0.010338410236022,-0.387114686647366,-0.238474296630345,-0.21803100471414,-0.027401800681699,0.175681192532178,0.205768964523962,0.161507468359457,-0.241367894591882
"SYNPCC7942_RS11385",0.333829838678163,0.369523487418804,0.747484806124827,0.989616870324606,0.55044352646377,0.506051374713797,0.248103673454492,0.327326072928117,0.0338441217724364,0.135962715453945,0.299564451358958,0.6029349173617,0.464100198726858,0.460392168213303,0.459222947084605,0.651479607590992,0.118901232715284,-0.0925971752262849,0.108667669331971,1.20685718810376,0.944195983130171,0.308644615697013,0.440512538628478,1.23807009304273,1.37622701194163,0.980127902035342,0.282620984860638,0.172004262957939,0.0892242017932608
"SYNPCC7942_RS11390",-0.132510250722563,0.679139132735983,0.669318864475203,0.810505681461778,0.800281924323402,0.560282160371233,0.264869415916144,0.382072456429134,0.717146322726812,0.176540072551784,0.176358609534152,0.302582420176242,0.422291492669848,0.375356903959404,0.691926314542901,0.385244862704748,-0.355749138523716,0.0517797249212618,0.483888135038371,0.14310741980539,0.298667331923592,0.331217971069107,-0.2362760732748,0.396791074639364,0.220183540925208,0.259483628288811,-0.493524284821648,0.233733610511789,0.24167826153657
"SYNPCC7942_RS11395",0.67678996535771,1.93601571482495,1.68959327567855,1.63504796432266,1.35305720457125,1.41603063253074,1.3224345327159,1.39707051286112,1.45192905302521,1.54043384171904,1.5220152695474,1.31438253674756,1.31414878450809,1.30022616341743,1.09971906530435,1.25075036249724,0.587694395239042,1.10469468559474,1.47453345929365,1.58798359429658,1.39623443146034,1.18368275157132,1.55891741991776,1.66784206607366,1.46151483994108,1.00865869433329,0.604495745366592,0.889734685687857,1.14675110689857
"SYNPCC7942_RS11400",0.249392238987684,1.926299267794,1.94465472107013,1.67827187800111,1.57408556750395,1.55130036494887,1.42336971552263,1.42026546600007,1.44924919963757,1.42137170511469,1.3941661557827,1.4061379883696,1.60374780029705,1.59120423539226,1.47394385919344,1.59100880925198,0.286667500192364,0.557658625175939,1.18151964906059,1.70898845460113,1.57813703526141,1.28785986385662,1.57468327608661,2.07766944182098,1.68142085337383,1.02243300518755,0.623817715705908,0.834831780579261,1.29998399458694
"SYNPCC7942_RS11405",-0.0200521640125806,-0.507717027917814,-0.2907667010766,-0.474738350225202,-0.883592939663857,-0.549535775016005,-0.621210049546718,-0.366312863177827,0.102182978205644,-0.484218266397357,-0.319120983611186,-0.594983578848365,-0.900959308403083,-0.812627184332704,-0.964669491195594,-0.888501195477199,0.0284877437178222,0.0350859726035384,-0.176460892813384,-0.991507857540452,-1.00172644163477,-0.610654373815177,-0.666278794886253,-1.68349049512407,-1.32562101276975,-1.42640686876852,-0.585737653888694,-0.819155430936356,-0.777419437121447
"SYNPCC7942_RS11410",-0.0565734464628014,-0.368727215868746,-0.823886064892998,-0.675195315402662,-0.82889310764665,-0.486263988516896,-0.40405360917533,-0.455395437802454,0.0103289178315173,-0.228404422168684,-0.637808931791745,-0.810153334333435,-0.978444032065385,-0.716710561917372,-0.453858797376523,-0.82662861233682,-0.196479398912376,-0.225015821455283,-0.28294995487229,-0.876006229775722,-0.855242476287207,-0.610403039082589,-0.864998675998926,-1.50497815879291,-1.65830997030673,-1.16369911889056,-0.827438103916924,-0.744604714675692,-0.58718371188105
"SYNPCC7942_RS11415",-0.834001584210618,-0.650914567486897,-3.6445754931115,-2.0567596498193,0.908493327534619,1.69846203393036,2.24533844214715,2.41445500096393,-3.28613502439853,-5.41918965386482,-5.08688552785167,-3.17874653932516,-1.64159608911871,0.143154499336745,4.02981696721456,0.0828122054061918,-3.56561002594988,-4.61807997072555,-3.81124208575009,1.2936591844481,1.70639212579931,1.92202360183517,-4.07823848273407,-0.174825603333884,0.712706422668204,2.42328368291471,-0.588648993163063,-0.17989049180401,0.837520281306282
"SYNPCC7942_RS11420",0.113811252541145,0.534703726108596,1.00033873601829,0.956628508788825,1.12828112070007,1.18245750253374,1.34274706011015,1.17388607693785,0.782824476852791,0.632036338976691,1.13758725734078,1.42977362094389,1.51162773980321,1.59492756333413,0.623729854444481,1.42831468546937,1.0603653527895,0.821033327827264,1.06186540675893,1.31831666565519,1.40660637912974,1.46046559103568,1.52992920897581,1.26090639394577,1.10890947297923,0.912188425671307,1.23558327261409,1.59286497843728,1.69966978767465
"SYNPCC7942_RS11425",0.0689978432218248,0.205845166248314,0.189282625316324,-0.0911758298697069,-0.205028372762667,-0.317471791849709,-0.208503436790912,-0.125293029646295,-0.0633843117998586,0.0402945372929075,-0.223096721758044,-0.193716485565913,-0.233722205721961,-0.492438762309195,-1.19350670426064,-0.226543864800105,0.0086766502423696,0.248809135014569,0.42125011246142,0.381629493626531,-0.321517963349527,-0.583176378525015,-0.0175125967017348,-0.482608800949991,-0.643706185024171,-1.28655935055642,-1.0537735433888,-0.707530250935963,-0.439914949006915
"SYNPCC7942_RS11430",0.302012606289559,0.302172636694942,0.564282457277905,0.670617476530993,-0.0619833659221434,-1.04763546144312,-0.519244484381081,-0.233878579743552,-0.44581187286947,0.208529107095176,0.593860487425346,0.484750690383898,0.206501726497784,-0.533691948805177,-2.77603299564786,-0.258713626454365,-0.595458916711403,-0.127354549430531,0.00644921065525505,-0.0587526131862052,-1.0769314036304,-0.716527711457646,0.818519361890406,0.22514157939718,0.848152462976473,0.0691788414331335,0.237806466855018,-0.628460006261845,-0.246762141054108
"SYNPCC7942_RS11435",0.425843946599883,-0.48728592616658,-0.355040865597766,-0.257067772136465,-0.594960938709256,-0.840036067366418,-0.770999104412903,-0.875824756871262,-0.237673260612244,0.0251996076915778,0.37226994938791,0.0637146268499012,-0.260759636166241,-0.514947559371313,-0.569249171921859,-0.611127474188163,-0.0109023351508987,-0.0640291864993837,-0.207414640833391,-0.47249425143091,-0.564671642175915,-0.640847315867452,-0.246924884528761,-0.344727453788745,-0.426125114537398,-0.544430494583324,-0.103421134110857,-0.258680614099447,-0.707085169999938
"SYNPCC7942_RS11440",0.178424614181861,-0.282632778708493,-0.0643378243394016,-0.279935206426818,-0.201582866445796,-0.326717849179614,-0.348381434231939,0.0168449954223916,-0.65851490085099,-0.877207349386746,-1.22342538831629,-0.760768978976755,-0.989660307719611,-0.799085924684477,0.124558930562368,-0.779096683503713,-0.808404565168598,-0.578641564667745,-0.746249951402299,-0.84285256597798,-0.895742026935854,-0.334590897161027,-2.36048080515243,-0.38995217213372,-0.24585326543717,-0.832469187846654,-0.453988072573371,-0.655041570684523,-0.692387346193593
"SYNPCC7942_RS14195",-0.163408076270781,-0.379218861103784,-0.347282759677935,-0.760307498455794,-0.536266746769038,-0.675436671251126,-0.360844301673144,-0.504164567212241,0.170258061337546,-0.154533409751653,-0.0676130335783454,-0.0643698612865301,-0.584800582625506,-0.515672316968207,-0.135154581570777,-0.693045398692091,-0.167913275731426,-0.129636523481518,0.171163519708728,-0.857073330677331,-0.825266539207009,-0.672719431529211,-0.104259158020664,-0.532568910785088,-1.25725034191556,-0.698505780353596,-0.468560890389411,-0.00184570040141431,-0.351288196670031
"SYNPCC7942_RS11450",-0.0588225255626779,0.0314705114911726,0.0702729365227342,-0.174731649730306,-0.137937734812986,-0.174062472643116,-0.0353154814536202,-0.0596905212414362,0.171673184236203,0.259956007543493,0.167150843405214,-0.0502508576002765,0.0110721713329413,-0.015432658517236,-0.00743739888349414,-0.0624944251288521,-0.011991291674205,0.0115681866969535,0.0386142053671117,-0.105547350762592,-0.149505228606164,0.0242520098248025,0.106906131511131,0.116776081497044,-0.13915898611564,-0.206926379570272,0.0453938185531909,0.0149354567443584,-0.0111118456489032
